student_id,course_id,n_contributions,total_words,avg_words_per_contribution,lexical_diversity,analytical_keyword_density,engagement_consistency,chat_count,attendance_ratio,speaking_seconds,semantic_similarity,has_transcript,has_chat,has_attendance,has_reference,speaking_time_available,programme,cohort,participation_score
STU0085,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,18.2
STU0137,MMBA9-IMRT,77.0,680.0,8.831168831168831,12.271439821557927,0.022058823529411766,0.2391228397697649,84.0,1.0,265.0,0.06643726655177433,1,1,1,1,1,MMBA,MMBA9,23.5
STU0120,MMBA9-IMRT,1.0,5.0,5.0,2.23606797749979,0.0,1.0,4.0,0.8,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.6
STU0084,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,22.399999999999995
STU0129,MMBA9-IMRT,7.0,33.0,4.714285714285714,5.396407334626633,0.0,1.0,24.0,1.0,17.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.5
STU0138,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,14.3
STU0104,MMBA9-IMRT,27.0,424.0,15.703703703703704,11.655430348287169,0.02122641509433962,0.21432579868161383,4.0,1.0,179.0,0.06666652918471655,1,1,1,1,1,MMBA,MMBA9,21.5
STU0127,MMBA9-IMRT,7.0,83.0,11.857142857142858,7.024912639340182,0.024096385542168676,1.0,0.0,1.0,36.0,0.04770119871383743,1,0,1,1,1,MMBA,MMBA9,21.8
STU0119,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,18.5
STU0090,MMBA9-IMRT,10.0,160.0,16.0,7.668523325908319,0.01875,1.0,17.0,1.0,56.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.4
STU0096,MMBA9-IMRT,2.0,7.0,3.5,2.6457513110645903,0.0,1.0,4.0,1.0,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.0
STU0115,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,18.2
STU0100,MMBA9-IMRT,36.0,543.0,15.083333333333334,11.500980821333037,0.014732965009208104,0.7515480025000234,36.0,1.0,218.0,0.03613698637091645,1,1,1,1,1,MMBA,MMBA9,24.2
STU0132,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,MMBA,MMBA9,25.5
STU0079,MMBA9-IMRT,2.0,4.0,2.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.2
STU0091,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,17.0
STU0088,MMBA9-IMRT,14.0,209.0,14.928571428571429,9.476488154965223,0.014354066985645933,0.7979694910895578,41.0,1.0,92.0,0.06965381214655847,1,1,1,1,1,MMBA,MMBA9,22.3
STU0134,MMBA9-IMRT,62.0,772.0,12.451612903225806,12.308849337802677,0.015544041450777202,0.25970260309425786,17.0,1.0,300.0,0.029124762278847575,1,1,1,1,1,MMBA,MMBA9,22.8
STU0112,MMBA9-IMRT,16.0,182.0,11.375,8.894991799933214,0.01098901098901099,0.0,16.0,1.0,70.0,0.0,1,1,1,1,1,MMBA,MMBA9,24.1
STU0074,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,,0,1,1,0,1,MMBA,MMBA9,18.8
STU0082,MMBA9-IMRT,10.0,88.0,8.8,7.248824356090754,0.045454545454545456,0.1514718625761431,28.0,1.0,35.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.1
STU0118,MMBA9-IMRT,29.0,226.0,7.793103448275862,10.044370589089864,0.01327433628318584,0.21670229713099676,21.0,0.8,99.0,0.0,1,1,1,1,1,MMBA,MMBA9,22.9
STU0098,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,18.4
STU0106,MMBA9-IMRT,2.0,67.0,33.5,6.352811106527871,0.0,1.0,9.0,1.0,24.0,0.03707006950851978,1,1,1,1,1,MMBA,MMBA9,20.6
STU0110,MMBA9-IMRT,18.0,245.0,13.61111111111111,10.158137383499044,0.02857142857142857,0.39907478742266844,9.0,1.0,100.0,0.04252296485339709,1,1,1,1,1,MMBA,MMBA9,20.4
STU0123,MMBA9-IMRT,8.0,66.0,8.25,6.154574548966636,0.015151515151515152,1.0,10.0,1.0,22.0,0.029308291775769015,1,1,1,1,1,MMBA,MMBA9,23.8
STU0114,MMBA9-IMRT,8.0,157.0,19.625,7.90106015622946,0.01910828025477707,1.0,11.0,1.0,58.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.6
STU0130,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,15.8
STU0078,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,21.1
STU0097,MMBA9-IMRT,34.0,371.0,10.911764705882353,10.123895567197717,0.02425876010781671,0.4176767684346079,22.0,1.0,137.0,0.0031872881933286195,1,1,1,1,1,MMBA,MMBA9,24.8
STU0102,MMBA9-IMRT,19.0,311.0,16.36842105263158,9.923339599665498,0.02572347266881029,0.27071544944468307,15.0,1.0,133.0,0.023774540030520718,1,1,1,1,1,MMBA,MMBA9,22.0
STU0131,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,,0,1,0,0,1,MMBA,MMBA9,20.1
STU0092,MMBA9-IMRT,12.0,239.0,19.916666666666668,6.791885387208084,0.04602510460251046,1.0,4.0,1.0,67.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.7
STU0111,MMBA9-IMRT,26.0,304.0,11.692307692307692,9.578106889095952,0.009868421052631578,0.28820171064147126,46.0,1.0,126.0,0.0,1,1,1,1,1,MMBA,MMBA9,23.8
STU0080,MMBA9-IMRT,25.0,462.0,18.48,10.88666526166211,0.006493506493506494,0.5046886501064878,33.0,1.0,175.0,0.026363647065201508,1,1,1,1,1,MMBA,MMBA9,24.7
STU0117,MMBA9-IMRT,2.0,4.0,2.0,1.5,0.0,1.0,19.0,1.0,2.0,0.0,1,1,1,1,1,MMBA,MMBA9,21.7
STU0099,MMBA9-IMRT,15.0,314.0,20.933333333333334,9.255055426922846,0.0,0.717157287525381,5.0,1.0,108.0,0.0,1,1,1,1,1,MMBA,MMBA9,19.6
STU0121,MMBA9-IMRT,5.0,83.0,16.6,6.47609133939173,0.0,0.1514718625761431,9.0,1.0,27.0,0.0,1,1,1,1,1,MMBA,MMBA9,20.5
STU0024,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA8,17.0
STU0139,MMBA9-IMRT,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,,0,1,1,0,1,MMBA,MMBA9,20.8
